lang,item_id,en_target_word,en_target_pos,l1_source_word,l1_context,target_score,feature_group,shap_value,base_value,prediction
es,6959,quality,noun,calidad,La reducción de fondos afectará de forma adversa la calidad de la educación de nuestros colegios.,2.569359097,L1 Calque,0.050867762,-0.025107345,0.48820415139198303
es,6959,quality,noun,calidad,La reducción de fondos afectará de forma adversa la calidad de la educación de nuestros colegios.,2.569359097,L1 Similarity,-0.20486797,-0.025107345,0.48820415139198303
es,6959,quality,noun,calidad,La reducción de fondos afectará de forma adversa la calidad de la educación de nuestros colegios.,2.569359097,Lexical Ambiguity,0.2174843,-0.025107345,0.48820415139198303
es,6959,quality,noun,calidad,La reducción de fondos afectará de forma adversa la calidad de la educación de nuestros colegios.,2.569359097,Prod. Frequency,0.3626939,-0.025107345,0.48820415139198303
es,6959,quality,noun,calidad,La reducción de fondos afectará de forma adversa la calidad de la educación de nuestros colegios.,2.569359097,Rec. Frequency,0.039851084,-0.025107345,0.48820415139198303
es,6959,quality,noun,calidad,La reducción de fondos afectará de forma adversa la calidad de la educación de nuestros colegios.,2.569359097,Spelling Difficulty,0.04765179,-0.025107345,0.48820415139198303
es,6959,quality,noun,calidad,La reducción de fondos afectará de forma adversa la calidad de la educación de nuestros colegios.,2.569359097,Word Length,-0.2216651,-0.025107345,0.48820415139198303
es,6960,necessary,adjective,preciso,Es preciso encontrar una solución al problema cuanto antes.,0.329960281,CEFR Level,0.3092646,-0.025107345,0.5881144404411316
es,6960,necessary,adjective,preciso,Es preciso encontrar una solución al problema cuanto antes.,0.329960281,L1 Calque,-0.07890244,-0.025107345,0.5881144404411316
es,6960,necessary,adjective,preciso,Es preciso encontrar una solución al problema cuanto antes.,0.329960281,L1 Similarity,-0.18649289,-0.025107345,0.5881144404411316
es,6960,necessary,adjective,preciso,Es preciso encontrar una solución al problema cuanto antes.,0.329960281,Lexical Ambiguity,0.27420413,-0.025107345,0.5881144404411316
es,6960,necessary,adjective,preciso,Es preciso encontrar una solución al problema cuanto antes.,0.329960281,Prod. Frequency,0.88416576,-0.025107345,0.5881144404411316
es,6960,necessary,adjective,preciso,Es preciso encontrar una solución al problema cuanto antes.,0.329960281,Rec. Frequency,-0.035809338,-0.025107345,0.5881144404411316
es,6960,necessary,adjective,preciso,Es preciso encontrar una solución al problema cuanto antes.,0.329960281,Spelling Difficulty,-0.23637697,-0.025107345,0.5881144404411316
es,6960,necessary,adjective,preciso,Es preciso encontrar una solución al problema cuanto antes.,0.329960281,Word Length,-0.31683147,-0.025107345,0.5881144404411316
es,6961,operative,noun,operario,Me acerqué al operario encargado de la estación para saber si había visto algo sospechoso,-2.91819649,CEFR Level,-0.23388112,-0.025107345,-0.4483526647090912
es,6961,operative,noun,operario,Me acerqué al operario encargado de la estación para saber si había visto algo sospechoso,-2.91819649,L1 Calque,0.27051118,-0.025107345,-0.4483526647090912
es,6961,operative,noun,operario,Me acerqué al operario encargado de la estación para saber si había visto algo sospechoso,-2.91819649,L1 Similarity,0.83389014,-0.025107345,-0.4483526647090912
es,6961,operative,noun,operario,Me acerqué al operario encargado de la estación para saber si había visto algo sospechoso,-2.91819649,Lexical Ambiguity,-0.6168523,-0.025107345,-0.4483526647090912
es,6961,operative,noun,operario,Me acerqué al operario encargado de la estación para saber si había visto algo sospechoso,-2.91819649,Prod. Frequency,-0.64967686,-0.025107345,-0.4483526647090912
es,6961,operative,noun,operario,Me acerqué al operario encargado de la estación para saber si había visto algo sospechoso,-2.91819649,Rec. Frequency,-0.14201756,-0.025107345,-0.4483526647090912
es,6961,operative,noun,operario,Me acerqué al operario encargado de la estación para saber si había visto algo sospechoso,-2.91819649,Spelling Difficulty,0.20278402,-0.025107345,-0.4483526647090912
es,6961,operative,noun,operario,Me acerqué al operario encargado de la estación para saber si había visto algo sospechoso,-2.91819649,Word Length,-0.08800288,-0.025107345,-0.4483526647090912
es,6962,great,adverb,muy bien,¡Fenomenal! Hicisteis muy bien.,1.043494077,CEFR Level,-0.20035417,-0.025107345,1.422131896018982
es,6962,great,adverb,muy bien,¡Fenomenal! Hicisteis muy bien.,1.043494077,L1 Calque,-0.07096948,-0.025107345,1.422131896018982
es,6962,great,adverb,muy bien,¡Fenomenal! Hicisteis muy bien.,1.043494077,L1 Similarity,-0.27844113,-0.025107345,1.422131896018982
es,6962,great,adverb,muy bien,¡Fenomenal! Hicisteis muy bien.,1.043494077,Lexical Ambiguity,0.169543,-0.025107345,1.422131896018982
es,6962,great,adverb,muy bien,¡Fenomenal! Hicisteis muy bien.,1.043494077,Prod. Frequency,1.1142333,-0.025107345,1.422131896018982
es,6962,great,adverb,muy bien,¡Fenomenal! Hicisteis muy bien.,1.043494077,Rec. Frequency,-0.07590052,-0.025107345,1.422131896018982
es,6962,great,adverb,muy bien,¡Fenomenal! Hicisteis muy bien.,1.043494077,Spelling Difficulty,0.57404685,-0.025107345,1.422131896018982
es,6962,great,adverb,muy bien,¡Fenomenal! Hicisteis muy bien.,1.043494077,Word Length,0.21508157,-0.025107345,1.422131896018982
es,6963,answer,verb,responder,Hay que responder a todas las preguntas.,2.269129566,CEFR Level,0.9596095,-0.025107345,2.070631742477417
es,6963,answer,verb,responder,Hay que responder a todas las preguntas.,2.269129566,L1 Calque,-0.15587817,-0.025107345,2.070631742477417
es,6963,answer,verb,responder,Hay que responder a todas las preguntas.,2.269129566,L1 Similarity,-0.16236651,-0.025107345,2.070631742477417
es,6963,answer,verb,responder,Hay que responder a todas las preguntas.,2.269129566,Lexical Ambiguity,0.41922402,-0.025107345,2.070631742477417
es,6963,answer,verb,responder,Hay que responder a todas las preguntas.,2.269129566,Prod. Frequency,0.80661124,-0.025107345,2.070631742477417
es,6963,answer,verb,responder,Hay que responder a todas las preguntas.,2.269129566,Rec. Frequency,-0.0016562939,-0.025107345,2.070631742477417
es,6963,answer,verb,responder,Hay que responder a todas las preguntas.,2.269129566,Spelling Difficulty,0.079526834,-0.025107345,2.070631742477417
es,6963,answer,verb,responder,Hay que responder a todas las preguntas.,2.269129566,Word Length,0.15066876,-0.025107345,2.070631742477417
es,6964,blink,verb,parpadear,Contestó a las preguntas prácticamente sin parpadear.,0.326616674,CEFR Level,-0.21536148,-0.025107345,-0.6946834325790405
es,6964,blink,verb,parpadear,Contestó a las preguntas prácticamente sin parpadear.,0.326616674,L1 Calque,-0.029754302,-0.025107345,-0.6946834325790405
es,6964,blink,verb,parpadear,Contestó a las preguntas prácticamente sin parpadear.,0.326616674,L1 Similarity,-0.24997589,-0.025107345,-0.6946834325790405
es,6964,blink,verb,parpadear,Contestó a las preguntas prácticamente sin parpadear.,0.326616674,Lexical Ambiguity,0.033956856,-0.025107345,-0.6946834325790405
es,6964,blink,verb,parpadear,Contestó a las preguntas prácticamente sin parpadear.,0.326616674,Prod. Frequency,-0.546363,-0.025107345,-0.6946834325790405
es,6964,blink,verb,parpadear,Contestó a las preguntas prácticamente sin parpadear.,0.326616674,Rec. Frequency,-0.077327654,-0.025107345,-0.6946834325790405
es,6964,blink,verb,parpadear,Contestó a las preguntas prácticamente sin parpadear.,0.326616674,Spelling Difficulty,0.17325777,-0.025107345,-0.6946834325790405
es,6964,blink,verb,parpadear,Contestó a las preguntas prácticamente sin parpadear.,0.326616674,Word Length,0.24199218,-0.025107345,-0.6946834325790405
es,6965,aerobics,noun,Aeróbicos,Los aeróbicos son divertidos y saludables.,2.388777112,CEFR Level,-0.13774182,-0.025107345,2.2452478408813477
es,6965,aerobics,noun,Aeróbicos,Los aeróbicos son divertidos y saludables.,2.388777112,L1 Calque,-0.009767405,-0.025107345,2.2452478408813477
es,6965,aerobics,noun,Aeróbicos,Los aeróbicos son divertidos y saludables.,2.388777112,L1 Similarity,1.5589861,-0.025107345,2.2452478408813477
es,6965,aerobics,noun,Aeróbicos,Los aeróbicos son divertidos y saludables.,2.388777112,Lexical Ambiguity,0.65223014,-0.025107345,2.2452478408813477
es,6965,aerobics,noun,Aeróbicos,Los aeróbicos son divertidos y saludables.,2.388777112,Prod. Frequency,-0.33621427,-0.025107345,2.2452478408813477
es,6965,aerobics,noun,Aeróbicos,Los aeróbicos son divertidos y saludables.,2.388777112,Rec. Frequency,0.009973764,-0.025107345,2.2452478408813477
es,6965,aerobics,noun,Aeróbicos,Los aeróbicos son divertidos y saludables.,2.388777112,Spelling Difficulty,0.65692693,-0.025107345,2.2452478408813477
es,6965,aerobics,noun,Aeróbicos,Los aeróbicos son divertidos y saludables.,2.388777112,Word Length,-0.12403798,-0.025107345,2.2452478408813477
es,6966,basics,noun,Conocimientos básicos,Todos debemos tener conocimientos básicos en matemáticas para vivir,0.190871931,CEFR Level,-0.2908074,-0.025107345,0.028292318806052208
es,6966,basics,noun,Conocimientos básicos,Todos debemos tener conocimientos básicos en matemáticas para vivir,0.190871931,L1 Calque,0.103394836,-0.025107345,0.028292318806052208
es,6966,basics,noun,Conocimientos básicos,Todos debemos tener conocimientos básicos en matemáticas para vivir,0.190871931,L1 Similarity,-0.27286527,-0.025107345,0.028292318806052208
es,6966,basics,noun,Conocimientos básicos,Todos debemos tener conocimientos básicos en matemáticas para vivir,0.190871931,Lexical Ambiguity,0.20602964,-0.025107345,0.028292318806052208
es,6966,basics,noun,Conocimientos básicos,Todos debemos tener conocimientos básicos en matemáticas para vivir,0.190871931,Prod. Frequency,-0.14500381,-0.025107345,0.028292318806052208
es,6966,basics,noun,Conocimientos básicos,Todos debemos tener conocimientos básicos en matemáticas para vivir,0.190871931,Rec. Frequency,0.02406832,-0.025107345,0.028292318806052208
es,6966,basics,noun,Conocimientos básicos,Todos debemos tener conocimientos básicos en matemáticas para vivir,0.190871931,Spelling Difficulty,0.28956005,-0.025107345,0.028292318806052208
es,6966,basics,noun,Conocimientos básicos,Todos debemos tener conocimientos básicos en matemáticas para vivir,0.190871931,Word Length,0.13902321,-0.025107345,0.028292318806052208
es,6967,zone,noun,región,Es una región volcánica y no tiene acceso público.,2.951502924,CEFR Level,0.39938566,-0.025107345,0.8747252225875854
es,6967,zone,noun,región,Es una región volcánica y no tiene acceso público.,2.951502924,L1 Calque,-0.09442375,-0.025107345,0.8747252225875854
es,6967,zone,noun,región,Es una región volcánica y no tiene acceso público.,2.951502924,L1 Similarity,-0.21652094,-0.025107345,0.8747252225875854
es,6967,zone,noun,región,Es una región volcánica y no tiene acceso público.,2.951502924,Lexical Ambiguity,0.12168059,-0.025107345,0.8747252225875854
es,6967,zone,noun,región,Es una región volcánica y no tiene acceso público.,2.951502924,Prod. Frequency,0.3592049,-0.025107345,0.8747252225875854
es,6967,zone,noun,región,Es una región volcánica y no tiene acceso público.,2.951502924,Rec. Frequency,-0.015718192,-0.025107345,0.8747252225875854
es,6967,zone,noun,región,Es una región volcánica y no tiene acceso público.,2.951502924,Spelling Difficulty,-0.22686271,-0.025107345,0.8747252225875854
es,6967,zone,noun,región,Es una región volcánica y no tiene acceso público.,2.951502924,Word Length,0.5730877,-0.025107345,0.8747252225875854
es,6968,touching,adjective,conmovedora,Es una historia conmovedora pero no me la creo.,-1.530215207,CEFR Level,-0.28026152,-0.025107345,-1.4302321672439575
es,6968,touching,adjective,conmovedora,Es una historia conmovedora pero no me la creo.,-1.530215207,L1 Calque,-0.14944567,-0.025107345,-1.4302321672439575
es,6968,touching,adjective,conmovedora,Es una historia conmovedora pero no me la creo.,-1.530215207,L1 Similarity,-0.22150885,-0.025107345,-1.4302321672439575
es,6968,touching,adjective,conmovedora,Es una historia conmovedora pero no me la creo.,-1.530215207,Lexical Ambiguity,-0.43968758,-0.025107345,-1.4302321672439575
es,6968,touching,adjective,conmovedora,Es una historia conmovedora pero no me la creo.,-1.530215207,Prod. Frequency,0.19662774,-0.025107345,-1.4302321672439575
es,6968,touching,adjective,conmovedora,Es una historia conmovedora pero no me la creo.,-1.530215207,Rec. Frequency,0.04041337,-0.025107345,-1.4302321672439575
es,6968,touching,adjective,conmovedora,Es una historia conmovedora pero no me la creo.,-1.530215207,Spelling Difficulty,-0.30278352,-0.025107345,-1.4302321672439575
es,6968,touching,adjective,conmovedora,Es una historia conmovedora pero no me la creo.,-1.530215207,Word Length,-0.24847916,-0.025107345,-1.4302321672439575
es,6969,manipulator,noun,manipulador,Don José es un experto manipulador del barro,0.039542653,CEFR Level,-0.18908522,-0.025107345,1.1875824928283691
es,6969,manipulator,noun,manipulador,Don José es un experto manipulador del barro,0.039542653,L1 Calque,-0.047483545,-0.025107345,1.1875824928283691
es,6969,manipulator,noun,manipulador,Don José es un experto manipulador del barro,0.039542653,L1 Similarity,1.7531056,-0.025107345,1.1875824928283691
es,6969,manipulator,noun,manipulador,Don José es un experto manipulador del barro,0.039542653,Lexical Ambiguity,-0.31210268,-0.025107345,1.1875824928283691
es,6969,manipulator,noun,manipulador,Don José es un experto manipulador del barro,0.039542653,Prod. Frequency,-0.6405039,-0.025107345,1.1875824928283691
es,6969,manipulator,noun,manipulador,Don José es un experto manipulador del barro,0.039542653,Rec. Frequency,0.11351402,-0.025107345,1.1875824928283691
es,6969,manipulator,noun,manipulador,Don José es un experto manipulador del barro,0.039542653,Spelling Difficulty,0.7709605,-0.025107345,1.1875824928283691
es,6969,manipulator,noun,manipulador,Don José es un experto manipulador del barro,0.039542653,Word Length,-0.23571573,-0.025107345,1.1875824928283691
es,6970,bury,verb,enterrar,Mi abuelo quiere enterrar a su mujer en el cementerio de su pueblo.,0.587019354,CEFR Level,0.5152925,-0.025107345,0.17638708651065826
es,6970,bury,verb,enterrar,Mi abuelo quiere enterrar a su mujer en el cementerio de su pueblo.,0.587019354,L1 Calque,-0.20026697,-0.025107345,0.17638708651065826
es,6970,bury,verb,enterrar,Mi abuelo quiere enterrar a su mujer en el cementerio de su pueblo.,0.587019354,L1 Similarity,-0.21842861,-0.025107345,0.17638708651065826
es,6970,bury,verb,enterrar,Mi abuelo quiere enterrar a su mujer en el cementerio de su pueblo.,0.587019354,Lexical Ambiguity,0.32678798,-0.025107345,0.17638708651065826
es,6970,bury,verb,enterrar,Mi abuelo quiere enterrar a su mujer en el cementerio de su pueblo.,0.587019354,Prod. Frequency,-0.4959361,-0.025107345,0.17638708651065826
es,6970,bury,verb,enterrar,Mi abuelo quiere enterrar a su mujer en el cementerio de su pueblo.,0.587019354,Rec. Frequency,-0.0017090775,-0.025107345,0.17638708651065826
es,6970,bury,verb,enterrar,Mi abuelo quiere enterrar a su mujer en el cementerio de su pueblo.,0.587019354,Spelling Difficulty,-0.22401993,-0.025107345,0.17638708651065826
es,6970,bury,verb,enterrar,Mi abuelo quiere enterrar a su mujer en el cementerio de su pueblo.,0.587019354,Word Length,0.49977446,-0.025107345,0.17638708651065826
es,6971,acid,noun,ácido,El ácido sulfúrico es el compuesto quimico mas común,4.179901138,CEFR Level,-0.14003864,-0.025107345,2.465604305267334
es,6971,acid,noun,ácido,El ácido sulfúrico es el compuesto quimico mas común,4.179901138,L1 Calque,-0.032670133,-0.025107345,2.465604305267334
es,6971,acid,noun,ácido,El ácido sulfúrico es el compuesto quimico mas común,4.179901138,L1 Similarity,1.1442417,-0.025107345,2.465604305267334
es,6971,acid,noun,ácido,El ácido sulfúrico es el compuesto quimico mas común,4.179901138,Lexical Ambiguity,0.1799793,-0.025107345,2.465604305267334
es,6971,acid,noun,ácido,El ácido sulfúrico es el compuesto quimico mas común,4.179901138,Prod. Frequency,-0.06862269,-0.025107345,2.465604305267334
es,6971,acid,noun,ácido,El ácido sulfúrico es el compuesto quimico mas común,4.179901138,Rec. Frequency,0.18888041,-0.025107345,2.465604305267334
es,6971,acid,noun,ácido,El ácido sulfúrico es el compuesto quimico mas común,4.179901138,Spelling Difficulty,0.60499346,-0.025107345,2.465604305267334
es,6971,acid,noun,ácido,El ácido sulfúrico es el compuesto quimico mas común,4.179901138,Word Length,0.61394805,-0.025107345,2.465604305267334
es,6972,show,noun,espectáculo,El mago empezó su espectáculo con un truco de cartas.,2.041503219,CEFR Level,0.79168326,-0.025107345,2.2039778232574463
es,6972,show,noun,espectáculo,El mago empezó su espectáculo con un truco de cartas.,2.041503219,L1 Calque,0.11083162,-0.025107345,2.2039778232574463
es,6972,show,noun,espectáculo,El mago empezó su espectáculo con un truco de cartas.,2.041503219,L1 Similarity,-0.20972636,-0.025107345,2.2039778232574463
es,6972,show,noun,espectáculo,El mago empezó su espectáculo con un truco de cartas.,2.041503219,Lexical Ambiguity,-0.005049579,-0.025107345,2.2039778232574463
es,6972,show,noun,espectáculo,El mago empezó su espectáculo con un truco de cartas.,2.041503219,Prod. Frequency,0.97668755,-0.025107345,2.2039778232574463
es,6972,show,noun,espectáculo,El mago empezó su espectáculo con un truco de cartas.,2.041503219,Rec. Frequency,-0.05705893,-0.025107345,2.2039778232574463
es,6972,show,noun,espectáculo,El mago empezó su espectáculo con un truco de cartas.,2.041503219,Spelling Difficulty,0.12475638,-0.025107345,2.2039778232574463
es,6972,show,noun,espectáculo,El mago empezó su espectáculo con un truco de cartas.,2.041503219,Word Length,0.49696106,-0.025107345,2.2039778232574463
es,6973,unemployed,adjective,desempleado,Está desempleado desde hace dos años y está muy deprimido.,1.022291319,CEFR Level,0.3073003,-0.025107345,0.7023414969444275
es,6973,unemployed,adjective,desempleado,Está desempleado desde hace dos años y está muy deprimido.,1.022291319,L1 Calque,0.7027786,-0.025107345,0.7023414969444275
es,6973,unemployed,adjective,desempleado,Está desempleado desde hace dos años y está muy deprimido.,1.022291319,L1 Similarity,-0.14281496,-0.025107345,0.7023414969444275
es,6973,unemployed,adjective,desempleado,Está desempleado desde hace dos años y está muy deprimido.,1.022291319,Lexical Ambiguity,0.6702035,-0.025107345,0.7023414969444275
es,6973,unemployed,adjective,desempleado,Está desempleado desde hace dos años y está muy deprimido.,1.022291319,Prod. Frequency,-0.16442549,-0.025107345,0.7023414969444275
es,6973,unemployed,adjective,desempleado,Está desempleado desde hace dos años y está muy deprimido.,1.022291319,Rec. Frequency,0.015333608,-0.025107345,0.7023414969444275
es,6973,unemployed,adjective,desempleado,Está desempleado desde hace dos años y está muy deprimido.,1.022291319,Spelling Difficulty,-0.23931384,-0.025107345,0.7023414969444275
es,6973,unemployed,adjective,desempleado,Está desempleado desde hace dos años y está muy deprimido.,1.022291319,Word Length,-0.42161283,-0.025107345,0.7023414969444275
es,6974,insider,noun,infiltrado,La situación fue calificada de 'caos total' por un infiltrado amigo nuestro.,-3.104373748,CEFR Level,-0.2914651,-0.025107345,-2.102538824081421
es,6974,insider,noun,infiltrado,La situación fue calificada de 'caos total' por un infiltrado amigo nuestro.,-3.104373748,L1 Calque,-0.22982298,-0.025107345,-2.102538824081421
es,6974,insider,noun,infiltrado,La situación fue calificada de 'caos total' por un infiltrado amigo nuestro.,-3.104373748,L1 Similarity,-0.14002743,-0.025107345,-2.102538824081421
es,6974,insider,noun,infiltrado,La situación fue calificada de 'caos total' por un infiltrado amigo nuestro.,-3.104373748,Lexical Ambiguity,-0.2687335,-0.025107345,-2.102538824081421
es,6974,insider,noun,infiltrado,La situación fue calificada de 'caos total' por un infiltrado amigo nuestro.,-3.104373748,Prod. Frequency,-0.7553854,-0.025107345,-2.102538824081421
es,6974,insider,noun,infiltrado,La situación fue calificada de 'caos total' por un infiltrado amigo nuestro.,-3.104373748,Rec. Frequency,0.046670273,-0.025107345,-2.102538824081421
es,6974,insider,noun,infiltrado,La situación fue calificada de 'caos total' por un infiltrado amigo nuestro.,-3.104373748,Spelling Difficulty,-0.3406305,-0.025107345,-2.102538824081421
es,6974,insider,noun,infiltrado,La situación fue calificada de 'caos total' por un infiltrado amigo nuestro.,-3.104373748,Word Length,-0.098036245,-0.025107345,-2.102538824081421
es,6975,stumble,verb,tropezar,Hay que tener cuidado de no tropezar con las piedras.,-2.157775681,CEFR Level,-0.28637117,-0.025107345,-1.4539670944213867
es,6975,stumble,verb,tropezar,Hay que tener cuidado de no tropezar con las piedras.,-2.157775681,L1 Calque,0.026855655,-0.025107345,-1.4539670944213867
es,6975,stumble,verb,tropezar,Hay que tener cuidado de no tropezar con las piedras.,-2.157775681,L1 Similarity,-0.22679767,-0.025107345,-1.4539670944213867
es,6975,stumble,verb,tropezar,Hay que tener cuidado de no tropezar con las piedras.,-2.157775681,Lexical Ambiguity,-0.026932202,-0.025107345,-1.4539670944213867
es,6975,stumble,verb,tropezar,Hay que tener cuidado de no tropezar con las piedras.,-2.157775681,Prod. Frequency,-0.35419273,-0.025107345,-1.4539670944213867
es,6975,stumble,verb,tropezar,Hay que tener cuidado de no tropezar con las piedras.,-2.157775681,Rec. Frequency,-0.014248386,-0.025107345,-1.4539670944213867
es,6975,stumble,verb,tropezar,Hay que tener cuidado de no tropezar con las piedras.,-2.157775681,Spelling Difficulty,-0.44753662,-0.025107345,-1.4539670944213867
es,6975,stumble,verb,tropezar,Hay que tener cuidado de no tropezar con las piedras.,-2.157775681,Word Length,-0.09963662,-0.025107345,-1.4539670944213867
es,6976,above,preposition,por encima,Colocaron la lámpara por encima de la mesa del comedor.,1.401758232,CEFR Level,-0.24085973,-0.025107345,0.9655175805091858
es,6976,above,preposition,por encima,Colocaron la lámpara por encima de la mesa del comedor.,1.401758232,L1 Calque,0.105113775,-0.025107345,0.9655175805091858
es,6976,above,preposition,por encima,Colocaron la lámpara por encima de la mesa del comedor.,1.401758232,L1 Similarity,-0.28554094,-0.025107345,0.9655175805091858
es,6976,above,preposition,por encima,Colocaron la lámpara por encima de la mesa del comedor.,1.401758232,Lexical Ambiguity,0.061480775,-0.025107345,0.9655175805091858
es,6976,above,preposition,por encima,Colocaron la lámpara por encima de la mesa del comedor.,1.401758232,Prod. Frequency,0.4663401,-0.025107345,0.9655175805091858
es,6976,above,preposition,por encima,Colocaron la lámpara por encima de la mesa del comedor.,1.401758232,Rec. Frequency,-0.010905713,-0.025107345,0.9655175805091858
es,6976,above,preposition,por encima,Colocaron la lámpara por encima de la mesa del comedor.,1.401758232,Spelling Difficulty,0.63378453,-0.025107345,0.9655175805091858
es,6976,above,preposition,por encima,Colocaron la lámpara por encima de la mesa del comedor.,1.401758232,Word Length,0.2612126,-0.025107345,0.9655175805091858
es,6977,nomination,noun,designación,La designación del entrenador tardará unos días más.,-0.727124477,CEFR Level,-0.28150475,-0.025107345,-2.0285801887512207
es,6977,nomination,noun,designación,La designación del entrenador tardará unos días más.,-0.727124477,L1 Calque,-0.15748116,-0.025107345,-2.0285801887512207
es,6977,nomination,noun,designación,La designación del entrenador tardará unos días más.,-0.727124477,L1 Similarity,4.264078e-05,-0.025107345,-2.0285801887512207
es,6977,nomination,noun,designación,La designación del entrenador tardará unos días más.,-0.727124477,Lexical Ambiguity,0.0014415123,-0.025107345,-2.0285801887512207
es,6977,nomination,noun,designación,La designación del entrenador tardará unos días más.,-0.727124477,Prod. Frequency,-0.47270814,-0.025107345,-2.0285801887512207
es,6977,nomination,noun,designación,La designación del entrenador tardará unos días más.,-0.727124477,Rec. Frequency,0.04500373,-0.025107345,-2.0285801887512207
es,6977,nomination,noun,designación,La designación del entrenador tardará unos días más.,-0.727124477,Spelling Difficulty,-0.65286833,-0.025107345,-2.0285801887512207
es,6977,nomination,noun,designación,La designación del entrenador tardará unos días más.,-0.727124477,Word Length,-0.48539793,-0.025107345,-2.0285801887512207
es,6978,health,noun,salud,La salud es lo más importante en la vida.,2.120220587,CEFR Level,0.74430513,-0.025107345,2.339431047439575
es,6978,health,noun,salud,La salud es lo más importante en la vida.,2.120220587,L1 Calque,0.039283104,-0.025107345,2.339431047439575
es,6978,health,noun,salud,La salud es lo más importante en la vida.,2.120220587,L1 Similarity,-0.14510067,-0.025107345,2.339431047439575
es,6978,health,noun,salud,La salud es lo más importante en la vida.,2.120220587,Lexical Ambiguity,0.76192355,-0.025107345,2.339431047439575
es,6978,health,noun,salud,La salud es lo más importante en la vida.,2.120220587,Prod. Frequency,0.6877532,-0.025107345,2.339431047439575
es,6978,health,noun,salud,La salud es lo más importante en la vida.,2.120220587,Rec. Frequency,0.041376844,-0.025107345,2.339431047439575
es,6978,health,noun,salud,La salud es lo más importante en la vida.,2.120220587,Spelling Difficulty,0.09313578,-0.025107345,2.339431047439575
es,6978,health,noun,salud,La salud es lo más importante en la vida.,2.120220587,Word Length,0.14186133,-0.025107345,2.339431047439575
es,6979,rehabilitation,noun,reinserción,Trabaja en un centro de reinserción para jóvenes que han estado metidos en el mundo de las drogas.,-2.284203905,CEFR Level,-0.29121614,-0.025107345,-1.922014594078064
es,6979,rehabilitation,noun,reinserción,Trabaja en un centro de reinserción para jóvenes que han estado metidos en el mundo de las drogas.,-2.284203905,L1 Calque,-0.11232292,-0.025107345,-1.922014594078064
es,6979,rehabilitation,noun,reinserción,Trabaja en un centro de reinserción para jóvenes que han estado metidos en el mundo de las drogas.,-2.284203905,L1 Similarity,0.0058082226,-0.025107345,-1.922014594078064
es,6979,rehabilitation,noun,reinserción,Trabaja en un centro de reinserción para jóvenes que han estado metidos en el mundo de las drogas.,-2.284203905,Lexical Ambiguity,-0.06894875,-0.025107345,-1.922014594078064
es,6979,rehabilitation,noun,reinserción,Trabaja en un centro de reinserción para jóvenes que han estado metidos en el mundo de las drogas.,-2.284203905,Prod. Frequency,-0.23601033,-0.025107345,-1.922014594078064
es,6979,rehabilitation,noun,reinserción,Trabaja en un centro de reinserción para jóvenes que han estado metidos en el mundo de las drogas.,-2.284203905,Rec. Frequency,0.010431774,-0.025107345,-1.922014594078064
es,6979,rehabilitation,noun,reinserción,Trabaja en un centro de reinserción para jóvenes que han estado metidos en el mundo de las drogas.,-2.284203905,Spelling Difficulty,-0.6566649,-0.025107345,-1.922014594078064
es,6979,rehabilitation,noun,reinserción,Trabaja en un centro de reinserción para jóvenes que han estado metidos en el mundo de las drogas.,-2.284203905,Word Length,-0.5479846,-0.025107345,-1.922014594078064
es,6980,swimsuit,noun,traje de baño,No te olvides de meter el traje de baño en la maleta.,-0.455831176,CEFR Level,0.71379393,-0.025107345,1.595928430557251
es,6980,swimsuit,noun,traje de baño,No te olvides de meter el traje de baño en la maleta.,-0.455831176,L1 Calque,0.6985169,-0.025107345,1.595928430557251
es,6980,swimsuit,noun,traje de baño,No te olvides de meter el traje de baño en la maleta.,-0.455831176,L1 Similarity,-0.082066014,-0.025107345,1.595928430557251
es,6980,swimsuit,noun,traje de baño,No te olvides de meter el traje de baño en la maleta.,-0.455831176,Lexical Ambiguity,0.6131114,-0.025107345,1.595928430557251
es,6980,swimsuit,noun,traje de baño,No te olvides de meter el traje de baño en la maleta.,-0.455831176,Prod. Frequency,-0.23728496,-0.025107345,1.595928430557251
es,6980,swimsuit,noun,traje de baño,No te olvides de meter el traje de baño en la maleta.,-0.455831176,Rec. Frequency,-0.04140217,-0.025107345,1.595928430557251
es,6980,swimsuit,noun,traje de baño,No te olvides de meter el traje de baño en la maleta.,-0.455831176,Spelling Difficulty,0.11427623,-0.025107345,1.595928430557251
es,6980,swimsuit,noun,traje de baño,No te olvides de meter el traje de baño en la maleta.,-0.455831176,Word Length,-0.15791054,-0.025107345,1.595928430557251
es,6981,streak,noun,mechón,Mi primo tiene un mechón rubio delante pero el resto de su pelo es castaño.,-4.978227207,CEFR Level,-0.3080575,-0.025107345,-2.7860469818115234
es,6981,streak,noun,mechón,Mi primo tiene un mechón rubio delante pero el resto de su pelo es castaño.,-4.978227207,L1 Calque,-0.09347077,-0.025107345,-2.7860469818115234
es,6981,streak,noun,mechón,Mi primo tiene un mechón rubio delante pero el resto de su pelo es castaño.,-4.978227207,L1 Similarity,-0.2361204,-0.025107345,-2.7860469818115234
es,6981,streak,noun,mechón,Mi primo tiene un mechón rubio delante pero el resto de su pelo es castaño.,-4.978227207,Lexical Ambiguity,-1.2215214,-0.025107345,-2.7860469818115234
